,sigma,Al_GW,ismear,encut,n_kpts,n_equ_kpts,job_name,job_id,energy_tot,avg. plane waves,energy_tot_wo_kin_corr,volume,el_conv
3930,0.2,1,-5,1200.0,89.0,16215,job__17_937912__1200_000000__89_0,14573987,-3.72408731,1693.174572215232,-3.72408731,17.937911902437854,0.0223023700000002
3931,0.2,1,-5,1200.0,89.0,16215,job__18_102480__1200_000000__89_0,14573988,-3.71820854,1708.7031557416,-3.71820854,18.102479948783508,0.0221803099999999
3932,0.2,1,-5,200.0,11.0,56,job__14_811120__200_000000__11_0,14537167,-3.69427114,95.1863260706236,-3.69037114,14.811120005160475,0.02652849
3933,0.2,1,-5,200.0,11.0,56,job__14_975688__200_000000__11_0,14537168,-3.70450399,96.17806160781367,-3.70060399,14.975687943223765,0.0261110599999998
3934,0.2,1,-5,200.0,11.0,56,job__15_140256__200_000000__11_0,14537169,-3.71341023,97.02554470323064,-3.70951023,15.1402559281593,0.0257190399999998
3935,0.2,1,-5,200.0,11.0,56,job__15_304824__200_000000__11_0,14537170,-3.72105562,98.32381667918858,-3.71715562,15.304824014040012,0.0253572499999998
3936,0.2,1,-5,200.0,11.0,56,job__15_469392__200_000000__11_0,14537171,-3.72747653,99.572501878287,-3.72357653,15.46939195324227,0.02502366
3937,0.2,1,-5,200.0,11.0,56,job__15_633960__200_000000__11_0,14537172,-3.73274218,100.49812171299774,-3.72884218,15.633960106125867,0.0247111100000001
3938,0.2,1,-5,200.0,11.0,56,job__15_798528__200_000000__11_0,14537173,-3.73689526,101.58001502629602,-3.73299526,15.7985280109301,0.0244228400000001
3939,0.2,1,-5,200.0,11.0,56,job__15_963096__200_000000__11_0,14537174,-3.73999894,102.31930879038318,-3.73609894,15.963096009423694,0.0241566500000001
3940,0.2,1,-5,200.0,11.0,56,job__16_127664__200_000000__11_0,14537175,-3.74219263,103.58151765589784,-3.73829263,16.127664046770466,0.0239040400000001
3941,0.2,1,-5,200.0,11.0,56,job__16_292232__200_000000__11_0,14537176,-3.74359849,104.83471074380164,-3.73969849,16.292231879585028,0.0100544099999999
3942,0.2,1,-5,200.0,11.0,56,job__16_456800__200_000000__11_0,14537177,-3.74408293,105.664162283997,-3.74018293,16.456800027713822,0.0234487700000003
3943,0.2,1,-5,200.0,11.0,56,job__16_621368__200_000000__11_0,14537178,-3.743684,106.69196093163036,-3.739784,16.621368057364204,0.0232382000000002
3944,0.2,1,-5,200.0,11.0,56,job__16_785936__200_000000__11_0,14537179,-3.74250327,107.79188580015028,-3.73860327,16.785936017329465,0.0230425200000001
3945,0.2,1,-5,200.0,11.0,56,job__16_950504__200_000000__11_0,14537180,-3.74062125,109.10818933132984,-3.73672125,16.95050393855773,0.0228573900000004
3946,0.2,1,-5,200.0,11.0,56,job__17_115072__200_000000__11_0,14537181,-3.73804422,109.99173553719008,-3.73414422,17.11507206741567,0.0226751800000002
3947,0.2,1,-5,200.0,11.0,56,job__17_279640__200_000000__11_0,14537182,-3.73482287,111.10217881292262,-3.73092287,17.27964009818471,0.0225043400000002
3948,0.2,1,-5,200.0,11.0,56,job__17_444208__200_000000__11_0,14537183,-3.73096475,111.93163035311797,-3.72706475,17.44420790217213,0.0223416899999997
3949,0.2,1,-5,200.0,11.0,56,job__17_608776__200_000000__11_0,14537184,-3.72658405,113.10368144252442,-3.72268405,17.608776029999344,0.0094275800000001
3950,0.2,1,-5,200.0,11.0,56,job__17_773344__200_000000__11_0,14537185,-3.72167532,114.0954169797145,-3.71777532,17.7733439162409,0.02204139
3951,0.2,1,-5,200.0,11.0,56,job__17_937912__200_000000__11_0,14537186,-3.71626754,115.35762584522917,-3.71236754,17.937911902437854,0.0218953499999998
3952,0.2,1,-5,200.0,11.0,56,job__18_102480__200_000000__11_0,14537187,-3.71040022,116.34936138241925,-3.70650022,18.102479948783508,0.0217858899999998
3953,0.2,1,-5,220.0,11.0,56,job__14_811120__220_000000__11_0,14537188,-3.69580128,109.45078888054094,-3.69230128,14.811120005160475,0.0264988800000001
3954,0.2,1,-5,220.0,11.0,56,job__14_975688__220_000000__11_0,14537189,-3.70599325,111.10217881292262,-3.70249325,14.975687943223765,0.0260825399999999
3955,0.2,1,-5,220.0,11.0,56,job__15_140256__220_000000__11_0,14537190,-3.71478052,112.03981968444778,-3.71128052,15.1402559281593,0.0256973799999999
3956,0.2,1,-5,220.0,11.0,56,job__15_304824__220_000000__11_0,14537191,-3.72237331,113.4282494365139,-3.71887331,15.304824014040012,0.0253434499999998
3957,0.2,1,-5,220.0,11.0,56,job__15_469392__220_000000__11_0,14537192,-3.72874689,114.58226897069872,-3.72524689,15.46939195324227,0.0250146199999998
3958,0.2,1,-5,220.0,11.0,56,job__15_633960__220_000000__11_0,14537193,-3.73401224,115.89857250187828,-3.73051224,15.633960106125867,0.0247052299999999
3959,0.2,1,-5,220.0,11.0,56,job__15_798528__220_000000__11_0,14537194,-3.73817556,116.9984973703982,-3.73467556,15.7985280109301,0.0244169399999996
3960,0.2,1,-5,220.0,11.0,56,job__15_963096__220_000000__11_0,14537195,-3.74131793,118.40495867768595,-3.73781793,15.963096009423694,0.02415088
3961,0.2,1,-5,220.0,11.0,56,job__16_127664__220_000000__11_0,14537196,-3.74351316,119.5229151014275,-3.74001316,16.127664046770466,0.0101432599999999
3962,0.2,1,-5,220.0,11.0,56,job__16_292232__220_000000__11_0,14537197,-3.74480784,120.7129977460556,-3.74130784,16.292231879585028,4.310000000007364e-06
3963,0.2,1,-5,220.0,11.0,56,job__16_456800__220_000000__11_0,14537198,-3.74525934,121.78287002253944,-3.74175934,16.456800027713822,3.599999999881476e-06
3964,0.2,1,-5,220.0,11.0,56,job__16_621368__220_000000__11_0,14537199,-3.74491613,123.1442524417731,-3.74141613,16.621368057364204,0.0232361199999999
3965,0.2,1,-5,220.0,11.0,56,job__16_785936__220_000000__11_0,14537200,-3.74381804,124.35687453042824,-3.74031804,16.785936017329465,0.02304269
3966,0.2,1,-5,220.0,11.0,56,job__16_950504__220_000000__11_0,14537201,-3.74203231,125.83546205860256,-3.73853231,16.95050393855773,0.02285993
3967,0.2,1,-5,220.0,11.0,56,job__17_115072__220_000000__11_0,14537202,-3.73950942,126.82719759579264,-3.73600942,17.11507206741567,0.0226822499999999
3968,0.2,1,-5,220.0,11.0,56,job__17_279640__220_000000__11_0,14537203,-3.73635564,128.07137490608565,-3.73285564,17.27964009818471,0.0225129199999996
3969,0.2,1,-5,220.0,11.0,56,job__17_444208__220_000000__11_0,14537204,-3.73256924,129.29752066115702,-3.72906924,17.44420790217213,0.0223551399999997
3970,0.2,1,-5,220.0,11.0,56,job__17_608776__220_000000__11_0,14537205,-3.72819345,130.32531930879037,-3.72469345,17.608776029999344,0.0222034500000001
3971,0.2,1,-5,220.0,11.0,56,job__17_773344__220_000000__11_0,14537206,-3.72338308,131.64162283996995,-3.71988308,17.7733439162409,0.02205718
3972,0.2,1,-5,220.0,11.0,56,job__17_937912__220_000000__11_0,14537207,-3.71797206,132.86776859504133,-3.71447206,17.937911902437854,0.0219148499999999
3973,0.2,1,-5,220.0,11.0,56,job__18_102480__220_000000__11_0,14537208,-3.71209447,133.82945154019535,-3.70859447,18.102479948783508,0.02180909
3974,0.2,1,-5,240.0,11.0,56,job__14_811120__240_000000__11_0,14537209,-3.69709066,124.9519158527423,-3.69419066,14.811120005160475,0.02650664
3975,0.2,1,-5,240.0,11.0,56,job__14_975688__240_000000__11_0,14537210,-3.70738042,126.59278737791136,-3.70448042,14.975687943223765,0.0260931000000002
3976,0.2,1,-5,240.0,11.0,56,job__15_140256__240_000000__11_0,14537211,-3.71622273,127.65664913598798,-3.71332273,15.1402559281593,0.0257091599999998
3977,0.2,1,-5,240.0,11.0,56,job__15_304824__240_000000__11_0,14537212,-3.72387733,129.29752066115702,-3.72097733,15.304824014040012,0.0253549399999997
3978,0.2,1,-5,240.0,11.0,56,job__15_469392__240_000000__11_0,14537213,-3.73027878,130.6679188580015,-3.72737878,15.46939195324227,0.0250273700000001
3979,0.2,1,-5,240.0,11.0,56,job__15_633960__240_000000__11_0,14537214,-3.73560061,131.67768595041323,-3.73270061,15.633960106125867,0.0247189699999998
3980,0.2,1,-5,240.0,11.0,56,job__15_798528__240_000000__11_0,14537215,-3.73985302,133.480841472577,-3.73695302,15.7985280109301,0.0244344
3981,0.2,1,-5,240.0,11.0,56,job__15_963096__240_000000__11_0,14537216,-3.74305302,134.89331329827198,-3.74015302,15.963096009423694,0.02416989
3982,0.2,1,-5,240.0,11.0,56,job__16_127664__240_000000__11_0,14537217,-3.74525682,136.15552216378663,-3.74235682,16.127664046770466,0.0239268400000001
3983,0.2,1,-5,240.0,11.0,56,job__16_292232__240_000000__11_0,14537218,-3.74658235,137.6701728024042,-3.74368235,16.292231879585028,0.02369653
3984,0.2,1,-5,240.0,11.0,56,job__16_456800__240_000000__11_0,14537219,-3.74706931,138.93688955672428,-3.74416931,16.456800027713822,0.0234772899999997
3985,0.2,1,-5,240.0,11.0,56,job__16_621368__240_000000__11_0,14537220,-3.74669006,140.16303531179565,-3.74379006,16.621368057364204,0.02327447
3986,0.2,1,-5,240.0,11.0,56,job__16_785936__240_000000__11_0,14537221,-3.74558902,141.7137490608565,-3.74268902,16.785936017329465,0.0230867299999997
3987,0.2,1,-5,240.0,11.0,56,job__16_950504__240_000000__11_0,14537222,-3.74371509,142.91284748309542,-3.74081509,16.95050393855773,0.0229078799999999
3988,0.2,1,-5,240.0,11.0,56,job__17_115072__240_000000__11_0,14537223,-3.74119723,144.4815927873779,-3.73829723,17.11507206741567,0.0227371199999999
3989,0.2,1,-5,240.0,11.0,56,job__17_279640__240_000000__11_0,14537224,-3.73805921,146.1404958677686,-3.73515921,17.27964009818471,0.02257539
3990,0.2,1,-5,240.0,11.0,56,job__17_444208__240_000000__11_0,14537225,-3.7342232,147.22839969947407,-3.7313232,17.44420790217213,0.0224201299999999
3991,0.2,1,-5,240.0,11.0,56,job__17_608776__240_000000__11_0,14537226,-3.72985798,148.72501878287002,-3.72695798,17.608776029999344,0.02227368
3992,0.2,1,-5,240.0,11.0,56,job__17_773344__240_000000__11_0,14537227,-3.72493962,150.04132231404958,-3.72203962,17.7733439162409,0.02213141
3993,0.2,1,-5,240.0,11.0,56,job__17_937912__240_000000__11_0,14537228,-3.71953329,151.41172051089407,-3.71663329,17.937911902437854,0.0219927599999998
3994,0.2,1,-5,240.0,11.0,56,job__18_102480__240_000000__11_0,14537229,-3.71364807,152.74605559729525,-3.71074807,18.102479948783508,0.0218930199999998
3995,0.2,1,-5,260.0,11.0,56,job__14_811120__260_000000__11_0,14537230,-3.6987544,140.9023290758828,-3.6965544,14.811120005160475,0.0265088499999999
3996,0.2,1,-5,260.0,11.0,56,job__14_975688__260_000000__11_0,14537231,-3.70900156,142.2817430503381,-3.70680156,14.975687943223765,0.02610058
3997,0.2,1,-5,260.0,11.0,56,job__15_140256__260_000000__11_0,14537232,-3.71788944,144.22915101427498,-3.71568944,15.1402559281593,0.0257235399999999
3998,0.2,1,-5,260.0,11.0,56,job__15_304824__260_000000__11_0,14537233,-3.72549566,145.5815176558978,-3.72329566,15.304824014040012,0.02537213
3999,0.2,1,-5,260.0,11.0,56,job__15_469392__260_000000__11_0,14537234,-3.73191496,147.22839969947407,-3.72971496,15.46939195324227,0.0250473699999997
4000,0.2,1,-5,260.0,11.0,56,job__15_633960__260_000000__11_0,14537235,-3.73717626,148.72501878287002,-3.73497626,15.633960106125867,0.0247468199999998
4001,0.2,1,-5,260.0,11.0,56,job__15_798528__260_000000__11_0,14537236,-3.74140295,150.3839218632607,-3.73920295,15.7985280109301,0.02446685
4002,0.2,1,-5,260.0,11.0,56,job__15_963096__260_000000__11_0,14537237,-3.7446122,152.0969196093163,-3.7424122,15.963096009423694,0.0242037299999999
4003,0.2,1,-5,260.0,11.0,56,job__16_127664__260_000000__11_0,14537238,-3.74680572,153.381667918858,-3.74460572,16.127664046770466,0.0239623200000003
4004,0.2,1,-5,260.0,11.0,56,job__16_292232__260_000000__11_0,14537239,-3.7481725,155.2930127723516,-3.7459725,16.292231879585028,0.02373753
4005,0.2,1,-5,260.0,11.0,56,job__16_456800__260_000000__11_0,14537240,-3.74857866,156.53719008264463,-3.74637866,16.456800027713822,0.0235244399999996
4006,0.2,1,-5,260.0,11.0,56,job__16_621368__260_000000__11_0,14537241,-3.74821514,158.39444027047332,-3.74601514,16.621368057364204,0.0233250699999998
4007,0.2,1,-5,260.0,11.0,56,job__16_785936__260_000000__11_0,14537242,-3.7470679,159.60255447032307,-3.7448679,16.785936017329465,0.0231358800000003
4008,0.2,1,-5,260.0,11.0,56,job__16_950504__260_000000__11_0,14537243,-3.74522344,161.51990984222388,-3.74302344,16.95050393855773,0.02295895
4009,0.2,1,-5,260.0,11.0,56,job__17_115072__260_000000__11_0,14537244,-3.74271471,163.2509391435011,-3.74051471,17.11507206741567,0.0227895799999999
4010,0.2,1,-5,260.0,11.0,56,job__17_279640__260_000000__11_0,14537245,-3.739431,164.09842223891812,-3.737231,17.27964009818471,0.0226268999999996
4011,0.2,1,-5,260.0,11.0,56,job__17_444208__260_000000__11_0,14537246,-3.73564749,166.0909090909091,-3.73344749,17.44420790217213,0.0224766
4012,0.2,1,-5,260.0,11.0,56,job__17_608776__260_000000__11_0,14537247,-3.73126676,167.7137490608565,-3.72906676,17.608776029999344,0.0223330999999999
4013,0.2,1,-5,260.0,11.0,56,job__17_773344__260_000000__11_0,14537248,-3.72629119,169.31855747558228,-3.72409119,17.7733439162409,0.0221971199999999
4014,0.2,1,-5,260.0,11.0,56,job__17_937912__260_000000__11_0,14537249,-3.7208313,171.16228399699474,-3.7186313,17.937911902437854,0.0220642300000002
4015,0.2,1,-5,260.0,11.0,56,job__18_102480__260_000000__11_0,14537250,-3.71487822,172.24417731029305,-3.71267822,18.102479948783508,0.0219640299999999
4016,0.2,1,-5,280.0,11.0,56,job__14_811120__280_000000__11_0,14537251,-3.70031152,157.79939894815928,-3.69881152,14.811120005160475,0.02650634
4017,0.2,1,-5,280.0,11.0,56,job__14_975688__280_000000__11_0,14537252,-3.71052257,159.38617580766342,-3.70902257,14.975687943223765,0.0260975999999999
4018,0.2,1,-5,280.0,11.0,56,job__15_140256__280_000000__11_0,14537253,-3.71938421,160.96093163035312,-3.71788421,15.1402559281593,0.0257211800000001
4019,0.2,1,-5,280.0,11.0,56,job__15_304824__280_000000__11_0,14537254,-3.72702497,162.83621337340347,-3.72552497,15.304824014040012,0.0253710699999998
4020,0.2,1,-5,280.0,11.0,56,job__15_469392__280_000000__11_0,14537255,-3.73334324,164.20661157024793,-3.73184324,15.46939195324227,0.02504937
4021,0.2,1,-5,280.0,11.0,56,job__15_633960__280_000000__11_0,14537256,-3.7386305,166.25319308790384,-3.7371305,15.633960106125867,0.0247505499999998
4022,0.2,1,-5,280.0,11.0,56,job__15_798528__280_000000__11_0,14537257,-3.74281984,168.236664162284,-3.74131984,15.7985280109301,0.0244761099999997
4023,0.2,1,-5,280.0,11.0,56,job__15_963096__280_000000__11_0,14537258,-3.74594915,169.82344102178814,-3.74444915,15.963096009423694,0.0242185900000002
4024,0.2,1,-5,280.0,11.0,56,job__16_127664__280_000000__11_0,14537259,-3.7481056,171.6671675432006,-3.7466056,16.127664046770466,0.0239796899999999
4025,0.2,1,-5,280.0,11.0,56,job__16_292232__280_000000__11_0,14537260,-3.7492904,173.10969196093163,-3.7477904,16.292231879585028,0.0237560399999998
4026,0.2,1,-5,280.0,11.0,56,job__16_456800__280_000000__11_0,14537261,-3.7497235,175.16528925619835,-3.7482235,16.456800027713822,0.0235469099999998
4027,0.2,1,-5,280.0,11.0,56,job__16_621368__280_000000__11_0,14537262,-3.7492602,176.5777610818933,-3.7477602,16.621368057364204,0.0233513799999998
4028,0.2,1,-5,280.0,11.0,56,job__16_785936__280_000000__11_0,14537263,-3.74806512,178.5612321562735,-3.74656512,16.785936017329465,0.0231686999999998
4029,0.2,1,-5,280.0,11.0,56,job__16_950504__280_000000__11_0,14537264,-3.74607884,180.25619834710744,-3.74457884,16.95050393855773,0.02299738
4030,0.2,1,-5,280.0,11.0,56,job__17_115072__280_000000__11_0,14537265,-3.74345392,181.96919609316305,-3.74195392,17.11507206741567,0.0228340799999999
4031,0.2,1,-5,280.0,11.0,56,job__17_279640__280_000000__11_0,14537266,-3.74015931,183.84447783621337,-3.73865931,17.27964009818471,0.0226783899999998
4032,0.2,1,-5,280.0,11.0,56,job__17_444208__280_000000__11_0,14537267,-3.73626148,185.70172802404207,-3.73476148,17.44420790217213,0.0225297399999999
4033,0.2,1,-5,280.0,11.0,56,job__17_608776__280_000000__11_0,14537268,-3.73176133,186.96393688955672,-3.73026133,17.608776029999344,0.0223878399999999
4034,0.2,1,-5,280.0,11.0,56,job__17_773344__280_000000__11_0,14537269,-3.72675551,189.0601051840721,-3.72525551,17.7733439162409,0.0222518800000002
4035,0.2,1,-5,280.0,11.0,56,job__17_937912__280_000000__11_0,14537270,-3.72123838,190.66190833959428,-3.71973838,17.937911902437854,0.0221222500000002
4036,0.2,1,-5,280.0,11.0,56,job__18_102480__280_000000__11_0,14537271,-3.71527115,192.53719008264463,-3.71377115,18.102479948783508,0.0220311799999999
4037,0.2,1,-5,300.0,11.0,56,job__14_811120__300_000000__11_0,14537272,-3.7015974,174.84072126220886,-3.7004974,14.811120005160475,0.0264865300000001
4038,0.2,1,-5,300.0,11.0,56,job__14_975688__300_000000__11_0,14537273,-3.71170664,176.5777610818933,-3.71060664,14.975687943223765,0.0260851899999998
4039,0.2,1,-5,300.0,11.0,56,job__15_140256__300_000000__11_0,14537274,-3.72049738,178.5612321562735,-3.71939738,15.1402559281593,0.0257146600000002
4040,0.2,1,-5,300.0,11.0,56,job__15_304824__300_000000__11_0,14537275,-3.72796819,180.65289256198344,-3.72686819,15.304824014040012,0.0253739799999999
4041,0.2,1,-5,300.0,11.0,56,job__15_469392__300_000000__11_0,14537276,-3.73428795,182.45604808414728,-3.73318795,15.46939195324227,0.02505792
4042,0.2,1,-5,300.0,11.0,56,job__15_633960__300_000000__11_0,14537277,-3.7394446,184.6198347107438,-3.7383446,15.633960106125867,0.0247653099999998
4043,0.2,1,-5,300.0,11.0,56,job__15_798528__300_000000__11_0,14537278,-3.74352918,186.603305785124,-3.74242918,15.7985280109301,0.02449257
4044,0.2,1,-5,300.0,11.0,56,job__15_963096__300_000000__11_0,14537279,-3.74656319,188.15852742299023,-3.74546319,15.963096009423694,0.0242391800000003
4045,0.2,1,-5,300.0,11.0,56,job__16_127664__300_000000__11_0,14537280,-3.74867937,190.1690458302029,-3.74757937,16.127664046770466,0.0240040499999998
4046,0.2,1,-5,300.0,11.0,56,job__16_292232__300_000000__11_0,14537281,-3.74989738,192.3208114199849,-3.74879738,16.292231879585028,0.0237872099999996
4047,0.2,1,-5,300.0,11.0,56,job__16_456800__300_000000__11_0,14537282,-3.7502282,194.06987227648384,-3.7491282,16.456800027713822,0.0235820100000001
4048,0.2,1,-5,300.0,11.0,56,job__16_621368__300_000000__11_0,14537283,-3.74975156,196.3959429000752,-3.74865156,16.621368057364204,0.0233907900000001
4049,0.2,1,-5,300.0,11.0,56,job__16_785936__300_000000__11_0,14537284,-3.74851887,197.8564988730278,-3.74741887,16.785936017329465,0.0232095000000001
4050,0.2,1,-5,300.0,11.0,56,job__16_950504__300_000000__11_0,14537285,-3.74659818,200.27272727272728,-3.74549818,16.95050393855773,0.0230391700000001
4051,0.2,1,-5,300.0,11.0,56,job__17_115072__300_000000__11_0,14537286,-3.7439198,201.6250939143501,-3.7428198,17.11507206741567,0.0228755199999999
4052,0.2,1,-5,300.0,11.0,56,job__17_279640__300_000000__11_0,14537287,-3.74062071,203.8069120961683,-3.73952071,17.27964009818471,0.02272315
4053,0.2,1,-5,300.0,11.0,56,job__17_444208__300_000000__11_0,14537288,-3.73674427,205.59203606311044,-3.73564427,17.44420790217213,0.02257913
4054,0.2,1,-5,300.0,11.0,56,job__17_608776__300_000000__11_0,14537289,-3.73231929,208.23516153268216,-3.73121929,17.608776029999344,0.0224412499999999
4055,0.2,1,-5,300.0,11.0,56,job__17_773344__300_000000__11_0,14537290,-3.72727373,210.05634861006763,-3.72617373,17.7733439162409,0.0223088399999999
4056,0.2,1,-5,300.0,11.0,56,job__17_937912__300_000000__11_0,14537291,-3.72172186,211.6431254695717,-3.72062186,17.937911902437854,0.0221800399999998
4057,0.2,1,-5,300.0,11.0,56,job__18_102480__300_000000__11_0,14537292,-3.71579726,213.4643125469572,-3.71469726,18.102479948783508,0.0220881699999999
4058,0.2,1,-5,320.0,11.0,56,job__14_811120__320_000000__11_0,14537293,-3.7020889,192.53719008264463,-3.7012889,14.811120005160475,0.02649165
4059,0.2,1,-5,320.0,11.0,56,job__14_975688__320_000000__11_0,14537294,-3.71218416,194.6829451540196,-3.71138416,14.975687943223765,0.0260936200000001
4060,0.2,1,-5,320.0,11.0,56,job__15_140256__320_000000__11_0,14537295,-3.72092619,196.6123215627348,-3.72012619,15.1402559281593,0.0257266599999996
4061,0.2,1,-5,320.0,11.0,56,job__15_304824__320_000000__11_0,14537296,-3.72844311,198.9924868519909,-3.72764311,15.304824014040012,0.0253867699999998
4062,0.2,1,-5,320.0,11.0,56,job__15_469392__320_000000__11_0,14537297,-3.73474916,201.22839969947407,-3.73394916,15.46939195324227,0.0250716100000003
4063,0.2,1,-5,320.0,11.0,56,job__15_633960__320_000000__11_0,14537298,-3.7398641,202.8512396694215,-3.7390641,15.633960106125867,0.0247809299999999
4064,0.2,1,-5,320.0,11.0,56,job__15_798528__320_000000__11_0,14537299,-3.74398116,205.30353117956423,-3.74318116,15.7985280109301,0.0245122099999997
4065,0.2,1,-5,320.0,11.0,56,job__15_963096__320_000000__11_0,14537300,-3.74707425,207.54996243425995,-3.74627425,15.963096009423694,0.0242611400000001
4066,0.2,1,-5,320.0,11.0,56,job__16_127664__320_000000__11_0,14537301,-3.74917111,210.05634861006763,-3.74837111,16.127664046770466,0.0240294700000003
4067,0.2,1,-5,320.0,11.0,56,job__16_292232__320_000000__11_0,14537302,-3.75035107,211.7513148009016,-3.74955107,16.292231879585028,0.02381169
4068,0.2,1,-5,320.0,11.0,56,job__16_456800__320_000000__11_0,14537303,-3.75072794,214.0052592036063,-3.74992794,16.456800027713822,0.0236077400000001
4069,0.2,1,-5,320.0,11.0,56,job__16_621368__320_000000__11_0,14537304,-3.75024656,215.9346356123216,-3.74944656,16.621368057364204,0.0098416299999999
4070,0.2,1,-5,320.0,11.0,56,job__16_785936__320_000000__11_0,14537305,-3.74898435,218.01728024042075,-3.74818435,16.785936017329465,0.0232392199999997
4071,0.2,1,-5,320.0,11.0,56,job__16_950504__320_000000__11_0,14537306,-3.74705227,220.59579263711493,-3.74625227,16.95050393855773,0.0230717899999999
4072,0.2,1,-5,320.0,11.0,56,job__17_115072__320_000000__11_0,14537307,-3.74440536,222.68745304282496,-3.74360536,17.11507206741567,0.02291248
4073,0.2,1,-5,320.0,11.0,56,job__17_279640__320_000000__11_0,14537308,-3.7410863,224.67693463561235,-3.7402863,17.27964009818471,0.0227616199999998
4074,0.2,1,-5,320.0,11.0,56,job__17_444208__320_000000__11_0,14537309,-3.73716427,226.7731029301277,-3.73636427,17.44420790217213,0.0226183500000001
4075,0.2,1,-5,320.0,11.0,56,job__17_608776__320_000000__11_0,14537310,-3.73269357,228.7024793388429,-3.73189357,17.608776029999344,0.0224812899999999
4076,0.2,1,-5,320.0,11.0,56,job__17_773344__320_000000__11_0,14537311,-3.72764229,230.61382419233647,-3.72684229,17.7733439162409,0.0223495700000002
4077,0.2,1,-5,320.0,11.0,56,job__17_937912__320_000000__11_0,14537312,-3.72211016,233.1923365890308,-3.72131016,17.937911902437854,0.0222254099999998
4078,0.2,1,-5,320.0,11.0,56,job__18_102480__320_000000__11_0,14537313,-3.71611343,235.32006010518407,-3.71531343,18.102479948783508,0.0221367400000001
4079,0.2,1,-5,340.0,11.0,56,job__14_811120__340_000000__11_0,14537314,-3.70251187,210.84973703981967,-3.70181187,14.811120005160475,0.0264931299999999
4080,0.2,1,-5,340.0,11.0,56,job__14_975688__340_000000__11_0,14537315,-3.71264948,213.41021788129223,-3.71194948,14.975687943223765,0.0109664199999999
4081,0.2,1,-5,340.0,11.0,56,job__15_140256__340_000000__11_0,14537316,-3.72139956,215.59203606311044,-3.72069956,15.1402559281593,0.02572937
4082,0.2,1,-5,340.0,11.0,56,job__15_304824__340_000000__11_0,14537317,-3.7288707,217.7287753568745,-3.7281707,15.304824014040012,0.0253924100000002
4083,0.2,1,-5,340.0,11.0,56,job__15_469392__340_000000__11_0,14537318,-3.73517008,220.27122464312544,-3.73447008,15.46939195324227,0.0250805
4084,0.2,1,-5,340.0,11.0,56,job__15_633960__340_000000__11_0,14537319,-3.74033536,222.9038317054846,-3.73963536,15.633960106125867,0.0247918399999997
4085,0.2,1,-5,340.0,11.0,56,job__15_798528__340_000000__11_0,14537320,-3.74439061,224.98347107438016,-3.74369061,15.7985280109301,0.0245245899999999
4086,0.2,1,-5,340.0,11.0,56,job__15_963096__340_000000__11_0,14537321,-3.74743677,227.1517655897821,-3.74673677,15.963096009423694,0.0242765199999999
4087,0.2,1,-5,340.0,11.0,56,job__16_127664__340_000000__11_0,14537322,-3.74954419,229.4417731029301,-3.74884419,16.127664046770466,0.02404494
4088,0.2,1,-5,340.0,11.0,56,job__16_292232__340_000000__11_0,14537323,-3.7507251,232.1104432757325,-3.7500251,16.292231879585028,0.0238303700000002
4089,0.2,1,-5,340.0,11.0,56,job__16_456800__340_000000__11_0,14537324,-3.75104745,234.4725770097671,-3.75034745,16.456800027713822,0.0236304699999996
4090,0.2,1,-5,340.0,11.0,56,job__16_621368__340_000000__11_0,14537325,-3.75055223,236.51014274981216,-3.74985223,16.621368057364204,0.0234425100000001
4091,0.2,1,-5,340.0,11.0,56,job__16_785936__340_000000__11_0,14537326,-3.74929385,238.92637114951165,-3.74859385,16.785936017329465,0.0232664599999998
4092,0.2,1,-5,340.0,11.0,56,job__16_950504__340_000000__11_0,14537327,-3.74730741,241.3606311044328,-3.74660741,16.95050393855773,0.0231003700000003
4093,0.2,1,-5,340.0,11.0,56,job__17_115072__340_000000__11_0,14537328,-3.74464574,243.60255447032307,-3.74394574,17.11507206741567,0.0229426099999998
4094,0.2,1,-5,340.0,11.0,56,job__17_279640__340_000000__11_0,14537329,-3.74132497,245.49586776859505,-3.74062497,17.27964009818471,0.02279206
4095,0.2,1,-5,340.0,11.0,56,job__17_444208__340_000000__11_0,14537330,-3.73740779,248.5206611570248,-3.73670779,17.44420790217213,0.0226518000000002
4096,0.2,1,-5,340.0,11.0,56,job__17_608776__340_000000__11_0,14537331,-3.73291135,250.73854244928623,-3.73221135,17.608776029999344,0.0225175699999997
4097,0.2,1,-5,340.0,11.0,56,job__17_773344__340_000000__11_0,14537332,-3.72787218,253.20886551465065,-3.72717218,17.7733439162409,0.0223891700000002
4098,0.2,1,-5,340.0,11.0,56,job__17_937912__340_000000__11_0,14537333,-3.72231077,255.22839969947407,-3.72161077,17.937911902437854,0.0222649499999998
4099,0.2,1,-5,340.0,11.0,56,job__18_102480__340_000000__11_0,14537334,-3.71631722,257.572501878287,-3.71561722,18.102479948783508,0.0221766199999997
4100,0.2,1,-5,360.0,11.0,56,job__14_811120__360_000000__11_0,14537335,-3.70285326,229.5319308790384,-3.70225326,14.811120005160475,0.0264914499999999
4101,0.2,1,-5,360.0,11.0,56,job__14_975688__360_000000__11_0,14537336,-3.71293143,232.16453794139744,-3.71233143,14.975687943223765,0.0260976100000003
4102,0.2,1,-5,360.0,11.0,56,job__15_140256__360_000000__11_0,14537337,-3.7216696,234.65289256198344,-3.7210696,15.1402559281593,0.0257345900000003
