,sigma,Ag_sv_GW,ismear,encut,n_kpts,n_equ_kpts,job_name,job_id,energy_tot,avg. plane waves,energy_tot_wo_kin_corr,volume,el_conv
3756,0.2,1,-5,1200.0,73.0,9139,job__17_481534__1200_000000__73_0,14546731,-0.66167007,1650.1008464925696,-0.65967007,17.481534048080317,0.00021636
3757,0.2,1,-5,1200.0,73.0,9139,job__17_659917__1200_000000__73_0,14546742,-0.66326989,1666.9341468367709,-0.66126989,17.65991692225073,2.2550000000065573e-05
3758,0.2,1,-5,1200.0,73.0,9139,job__17_838300__1200_000000__73_0,14546752,-0.66378603,1683.7748144682623,-0.66178603,17.83829993611712,0.04693435
3759,0.2,1,-5,1200.0,73.0,9139,job__18_016683__1200_000000__73_0,14546762,-0.66329099,1700.6045982566316,-0.66129099,18.01668287120561,0.0472786499999999
3760,0.2,1,-5,1200.0,73.0,9139,job__18_195066__1200_000000__73_0,14546775,-0.66185039,1717.4599079217617,-0.65985039,18.19506603890903,0.04763837
3761,0.2,1,-5,1200.0,73.0,9139,job__18_373449__1200_000000__73_0,14546785,-0.65952782,1734.2757745805454,-0.65752782,18.37344896277561,1.12457977
3762,0.2,1,-5,1200.0,73.0,9139,job__18_551832__1200_000000__73_0,14546794,-0.65638287,1751.1192544284695,-0.65438287,18.551831923459275,0.04837865
3763,0.2,1,-5,1200.0,73.0,9139,job__18_730215__1200_000000__73_0,14546808,-0.65246984,1767.9580712411023,-0.65046984,18.730214899277904,0.0487613399999999
3764,0.2,1,-5,1200.0,73.0,9139,job__18_908598__1200_000000__73_0,14546817,-0.64784012,1784.791232773889,-0.64584012,18.90859807570966,2.0690000000045398e-05
3765,0.2,1,-5,1200.0,73.0,9139,job__19_086981__1200_000000__73_0,14546827,-0.64254074,1801.6315662297532,-0.64054074,19.08698102554078,2.041000000008175e-05
3766,0.2,1,-5,1200.0,73.0,9139,job__19_265364__1200_000000__73_0,14546841,-0.63661708,1818.473837904256,-0.63461708,19.265364031895256,1.9719999999945337e-05
3767,0.2,1,-5,1200.0,73.0,9139,job__19_443747__1200_000000__73_0,14546851,-0.6301118,1835.3007220764127,-0.6281118,19.44374700200359,1.9290000000005136e-05
3768,0.2,1,-5,1200.0,73.0,9139,job__19_622130__1200_000000__73_0,14546861,-0.62306444,1852.145584897318,-0.62106444,19.622129990663197,0.0128500799999999
3769,0.2,1,-5,1200.0,75.0,9880,job__16_054470__1200_000000__75_0,14546889,-0.59942999,1515.3824734814814,-0.59742999,16.05446993531393,0.01302929
3770,0.2,1,-5,1200.0,75.0,9880,job__16_232853__1200_000000__75_0,14546897,-0.61295036,1532.2195887407408,-0.61095036,16.23285302914787,0.00018001
3771,0.2,1,-5,1200.0,75.0,9880,job__16_411236__1200_000000__75_0,14546911,-0.62460937,1549.0763164444445,-0.62260937,16.41123592672458,1.3700000000005377e-06
3772,0.2,1,-5,1200.0,75.0,9880,job__16_589619__1200_000000__75_0,14546920,-0.63452621,1565.911582814815,-0.63252621,16.589619028576752,0.0001910999999999
3773,0.2,1,-5,1200.0,75.0,9880,job__16_768002__1200_000000__75_0,14546934,-0.64281301,1582.7416106666667,-0.64081301,16.768001949930003,2.301000000004549e-05
3774,0.2,1,-5,1200.0,75.0,9880,job__16_946385__1200_000000__75_0,14546944,-0.64957048,1599.5875721481482,-0.64757048,16.94638496166303,2.297999999989475e-05
3775,0.2,1,-5,1200.0,75.0,9880,job__17_124768__1200_000000__75_0,14546953,-0.65490727,1616.432922074074,-0.65290727,17.12476798345421,2.287000000000816e-05
3776,0.2,1,-5,1200.0,75.0,9880,job__17_303151__1200_000000__75_0,14546963,-0.65891114,1633.2365013333333,-0.65691114,17.303151052251525,2.3009999999934472e-05
3777,0.2,1,-5,1200.0,75.0,9880,job__17_481534__1200_000000__75_0,14546972,-0.66166927,1650.091674074074,-0.65966927,17.481534048080317,2.292999999997658e-05
3778,0.2,1,-5,1200.0,75.0,9880,job__17_659917__1200_000000__75_0,14546983,-0.66326763,1666.9503217777778,-0.66126763,17.65991692225073,2.2720000000031604e-05
3779,0.2,1,-5,1200.0,75.0,9880,job__17_838300__1200_000000__75_0,14546997,-0.66378247,1683.7702423703704,-0.66178247,17.83829993611712,0.0130371799999999
3780,0.2,1,-5,1200.0,75.0,9880,job__18_016683__1200_000000__75_0,14547007,-0.66328662,1700.6104391111112,-0.66128662,18.01668287120561,0.0472741899999999
3781,0.2,1,-5,1200.0,75.0,9880,job__18_195066__1200_000000__75_0,14547019,-0.66184702,1717.4351952592592,-0.65984702,18.19506603890903,0.0476362600000001
3782,0.2,1,-5,1200.0,75.0,9880,job__18_373449__1200_000000__75_0,14547029,-0.65952457,1734.2899176296296,-0.65752457,18.37344896277561,1.12457758
3783,0.2,1,-5,1200.0,75.0,9880,job__18_551832__1200_000000__75_0,14547040,-0.65637957,1751.144805925926,-0.65437957,18.551831923459275,0.04837488
3784,0.2,1,-5,1200.0,75.0,9880,job__18_730215__1200_000000__75_0,14547052,-0.65246731,1767.9636882962964,-0.65046731,18.730214899277904,0.0487676699999999
3785,0.2,1,-5,1200.0,75.0,9880,job__18_908598__1200_000000__75_0,14547063,-0.64783829,1784.7728995555556,-0.64583829,18.90859807570966,2.0420000000020977e-05
3786,0.2,1,-5,1200.0,75.0,9880,job__19_086981__1200_000000__75_0,14547074,-0.6425401,1801.636434962963,-0.6405401,19.08698102554078,2.010999999990659e-05
3787,0.2,1,-5,1200.0,75.0,9880,job__19_265364__1200_000000__75_0,14547090,-0.63661729,1818.462087111111,-0.63461729,19.265364031895256,0.0128969899999999
3788,0.2,1,-5,1200.0,75.0,9880,job__19_443747__1200_000000__75_0,14547099,-0.6301128,1835.3123294814816,-0.6281128,19.44374700200359,1.926000000007644e-05
3789,0.2,1,-5,1200.0,75.0,9880,job__19_622130__1200_000000__75_0,14547112,-0.62306579,1852.1523555555557,-0.62106579,19.622129990663197,1.9059999999959665e-05
3790,0.2,1,-5,1200.0,77.0,10660,job__16_054470__1200_000000__77_0,14547123,-0.59943013,1515.407313381508,-0.59743013,16.05446993531393,2.27700000000608e-05
3791,0.2,1,-5,1200.0,77.0,10660,job__16_232853__1200_000000__77_0,14547134,-0.61295196,1532.241014340694,-0.61095196,16.23285302914787,0.01303828
3792,0.2,1,-5,1200.0,77.0,10660,job__16_411236__1200_000000__77_0,14547147,-0.62461128,1549.0658440901316,-0.62261128,16.41123592672458,0.01304969
3793,0.2,1,-5,1200.0,77.0,10660,job__16_589619__1200_000000__77_0,14547158,-0.63452732,1565.9120304556295,-0.63252732,16.589619028576752,2.316000000002205e-05
3794,0.2,1,-5,1200.0,77.0,10660,job__16_768002__1200_000000__77_0,14547173,-0.64281318,1582.7482679236768,-0.64081318,16.768001949930003,2.312999999998233e-05
3795,0.2,1,-5,1200.0,77.0,10660,job__16_946385__1200_000000__77_0,14547183,-0.64956916,1599.5796119886186,-0.64756916,16.94638496166303,2.3059999999963665e-05
3796,0.2,1,-5,1200.0,77.0,10660,job__17_124768__1200_000000__77_0,14547194,-0.65490506,1616.4286239987032,-0.65290506,17.12476798345421,2.299000000005602e-05
3797,0.2,1,-5,1200.0,77.0,10660,job__17_303151__1200_000000__77_0,14547207,-0.65890906,1633.264348907965,-0.65690906,17.303151052251525,0.0130587099999999
3798,0.2,1,-5,1200.0,77.0,10660,job__17_481534__1200_000000__77_0,14547219,-0.66166898,1650.095342505361,-0.65966898,17.481534048080317,0.01305302
3799,0.2,1,-5,1200.0,77.0,10660,job__17_659917__1200_000000__77_0,14547237,-0.66326718,1666.9302131499803,-0.66126718,17.65991692225073,2.2659999999952163e-05
3800,0.2,1,-5,1200.0,77.0,10660,job__17_838300__1200_000000__77_0,14547248,-0.66378247,1683.7762768518376,-0.66178247,17.83829993611712,0.00022527
3801,0.2,1,-5,1200.0,77.0,10660,job__18_016683__1200_000000__77_0,14547259,-0.66328623,1700.6031042662853,-0.66128623,18.01668287120561,0.04728535
3802,0.2,1,-5,1200.0,77.0,10660,job__18_195066__1200_000000__77_0,14547269,-0.66184605,1717.4354384020432,-0.65984605,18.19506603890903,1.12182086
3803,0.2,1,-5,1200.0,77.0,10660,job__18_373449__1200_000000__77_0,14547282,-0.65952487,1734.2884282187706,-0.65752487,18.37344896277561,0.0480091599999999
3804,0.2,1,-5,1200.0,77.0,10660,job__18_551832__1200_000000__77_0,14547295,-0.65638024,1751.1091049277927,-0.65438024,18.551831923459275,0.04837918
3805,0.2,1,-5,1200.0,77.0,10660,job__18_730215__1200_000000__77_0,14547305,-0.65246791,1767.9550810127637,-0.65046791,18.730214899277904,0.0487637199999999
3806,0.2,1,-5,1200.0,77.0,10660,job__18_908598__1200_000000__77_0,14547314,-0.64783886,1784.7981000278185,-0.64583886,18.90859807570966,2.056999999999753e-05
3807,0.2,1,-5,1200.0,77.0,10660,job__19_086981__1200_000000__77_0,14547324,-0.64254051,1801.6328611513295,-0.64054051,19.08698102554078,2.0169999999986032e-05
3808,0.2,1,-5,1200.0,77.0,10660,job__19_265364__1200_000000__77_0,14547340,-0.63661749,1818.473409370188,-0.63461749,19.265364031895256,1.9760000000035305e-05
3809,0.2,1,-5,1200.0,77.0,10660,job__19_443747__1200_000000__77_0,14547349,-0.63011266,1835.295658802321,-0.62811266,19.44374700200359,0.0128734799999999
3810,0.2,1,-5,1200.0,77.0,10660,job__19_622130__1200_000000__77_0,14547360,-0.62306605,1852.154869417983,-0.62106605,19.622129990663197,0.0128490699999999
3811,0.2,1,-5,1200.0,79.0,11480,job__16_054470__1200_000000__79_0,14547375,-0.59942907,1515.4011934147195,-0.59742907,16.05446993531393,2.290000000004788e-05
3812,0.2,1,-5,1200.0,79.0,11480,job__16_232853__1200_000000__79_0,14547386,-0.61294964,1532.2267427120369,-0.61094964,16.23285302914787,2.0000000000575119e-07
3813,0.2,1,-5,1200.0,79.0,11480,job__16_411236__1200_000000__79_0,14547396,-0.62460936,1549.069256184602,-0.62260936,16.41123592672458,0.0130495999999999
3814,0.2,1,-5,1200.0,79.0,11480,job__16_589619__1200_000000__79_0,14547410,-0.6345265,1565.9158950914634,-0.6325265,16.589619028576752,0.0001910899999999
3815,0.2,1,-5,1200.0,79.0,11480,job__16_768002__1200_000000__79_0,14547419,-0.64281294,1582.7600149278253,-0.64081294,16.768001949930003,1.5300000000273428e-06
3816,0.2,1,-5,1200.0,79.0,11480,job__16_946385__1200_000000__79_0,14547429,-0.64956856,1599.586111849164,-0.64756856,16.94638496166303,2.3180000000011525e-05
3817,0.2,1,-5,1200.0,79.0,11480,job__17_124768__1200_000000__79_0,14547439,-0.65490354,1616.4164558990262,-0.65290354,17.12476798345421,0.0002067799999999
3818,0.2,1,-5,1200.0,79.0,11480,job__17_303151__1200_000000__79_0,14547451,-0.65890707,1633.268688683857,-0.65690707,17.303151052251525,0.00021163
3819,0.2,1,-5,1200.0,79.0,11480,job__17_481534__1200_000000__79_0,14547464,-0.66166701,1650.1149625080368,-0.65966701,17.481534048080317,0.00021639
3820,0.2,1,-5,1200.0,79.0,11480,job__17_659917__1200_000000__79_0,14547476,-0.66326537,1666.9472536655314,-0.66126537,17.65991692225073,0.04660593
3821,0.2,1,-5,1200.0,79.0,11480,job__17_838300__1200_000000__79_0,14547487,-0.66377965,1683.7895602579106,-0.66177965,17.83829993611712,2.2000000010624634e-07
3822,0.2,1,-5,1200.0,79.0,11480,job__18_016683__1200_000000__79_0,14547497,-0.66328382,1700.62632976296,-0.66128382,18.01668287120561,2.2299999999919606e-05
3823,0.2,1,-5,1200.0,79.0,11480,job__18_195066__1200_000000__79_0,14547510,-0.66184407,1717.4375150850135,-0.65984407,18.19506603890903,0.0476385299999999
3824,0.2,1,-5,1200.0,79.0,11480,job__18_373449__1200_000000__79_0,14547521,-0.6595236,1734.2743819454445,-0.6575236,18.37344896277561,0.04800232
3825,0.2,1,-5,1200.0,79.0,11480,job__18_551832__1200_000000__79_0,14547531,-0.65637991,1751.1254505221696,-0.65437991,18.551831923459275,0.04837889
3826,0.2,1,-5,1200.0,79.0,11480,job__18_730215__1200_000000__79_0,14547544,-0.65246724,1767.952387133675,-0.65046724,18.730214899277904,0.0487627099999999
3827,0.2,1,-5,1200.0,79.0,11480,job__18_908598__1200_000000__79_0,14547554,-0.64783826,1784.8033421291216,-0.64583826,18.90859807570966,2.0550000000008065e-05
3828,0.2,1,-5,1200.0,79.0,11480,job__19_086981__1200_000000__79_0,14547565,-0.64254004,1801.633637501293,-0.64054004,19.08698102554078,2.011000000001761e-05
3829,0.2,1,-5,1200.0,79.0,11480,job__19_265364__1200_000000__79_0,14547580,-0.63661742,1818.46859376236,-0.63461742,19.265364031895256,1.9699999999955864e-05
3830,0.2,1,-5,1200.0,79.0,11480,job__19_443747__1200_000000__79_0,14547598,-0.6301131,1835.314109025858,-0.6281131,19.44374700200359,0.01287225
3831,0.2,1,-5,1200.0,79.0,11480,job__19_622130__1200_000000__79_0,14547608,-0.623067,1852.156805039764,-0.621067,19.622129990663197,0.0128485699999999
3832,0.2,1,-5,1200.0,81.0,12341,job__16_054470__1200_000000__81_0,14547618,-0.59942926,1515.3914903065438,-0.59742926,16.05446993531393,0.0001743599999999
3833,0.2,1,-5,1200.0,81.0,12341,job__16_232853__1200_000000__81_0,14547630,-0.61294938,1532.2394150997006,-0.61094938,16.23285302914787,2.0000000000575119e-07
3834,0.2,1,-5,1200.0,81.0,12341,job__16_411236__1200_000000__81_0,14547640,-0.62460816,1549.0841222261738,-0.62260816,16.41123592672458,2.3119999999932084e-05
3835,0.2,1,-5,1200.0,81.0,12341,job__16_589619__1200_000000__81_0,14547652,-0.63452518,1565.9070169595495,-0.63252518,16.589619028576752,2.310999999999286e-05
3836,0.2,1,-5,1200.0,81.0,12341,job__16_768002__1200_000000__81_0,14547664,-0.64281161,1582.747016131612,-0.64081161,16.768001949930003,2.310999999999286e-05
3837,0.2,1,-5,1200.0,81.0,12341,job__16_946385__1200_000000__81_0,14547674,-0.64956784,1599.5890136440355,-0.64756784,16.94638496166303,2.3120000000043103e-05
3838,0.2,1,-5,1200.0,81.0,12341,job__17_124768__1200_000000__81_0,14547682,-0.65490275,1616.430875675757,-0.65290275,17.12476798345421,2.316999999996128e-05
3839,0.2,1,-5,1200.0,81.0,12341,job__17_303151__1200_000000__81_0,14547693,-0.65890493,1633.262587944852,-0.65690493,17.303151052251525,0.00021166
3840,0.2,1,-5,1200.0,81.0,12341,job__17_481534__1200_000000__81_0,14547707,-0.66166394,1650.107656353198,-0.65966394,17.481534048080317,2.2909999999987107e-05
3841,0.2,1,-5,1200.0,81.0,12341,job__17_659917__1200_000000__81_0,14547718,-0.66326309,1666.9336558526722,-0.66126309,17.65991692225073,2.259000000004452e-05
3842,0.2,1,-5,1200.0,81.0,12341,job__17_838300__1200_000000__81_0,14547729,-0.66377835,1683.7532388355437,-0.66177835,17.83829993611712,2.251999999991483e-05
3843,0.2,1,-5,1200.0,81.0,12341,job__18_016683__1200_000000__81_0,14547740,-0.66328315,1700.6119456346048,-0.66128315,18.01668287120561,2.223000000001196e-05
3844,0.2,1,-5,1200.0,81.0,12341,job__18_195066__1200_000000__81_0,14547750,-0.66184391,1717.4505899996425,-0.65984391,18.19506603890903,1.12182673
3845,0.2,1,-5,1200.0,81.0,12341,job__18_373449__1200_000000__81_0,14547766,-0.65952331,1734.2849102722598,-0.65752331,18.37344896277561,0.0480028399999999
3846,0.2,1,-5,1200.0,81.0,12341,job__18_551832__1200_000000__81_0,14547775,-0.6563805,1751.12770937884,-0.6543805,18.551831923459275,0.0483808499999999
3847,0.2,1,-5,1200.0,81.0,12341,job__18_730215__1200_000000__81_0,14547786,-0.65246877,1767.9447408084811,-0.65046877,18.730214899277904,0.0487662399999999
3848,0.2,1,-5,1200.0,81.0,12341,job__18_908598__1200_000000__81_0,14547798,-0.64783957,1784.7896172858325,-0.64583957,18.90859807570966,0.0491526099999999
3849,0.2,1,-5,1200.0,81.0,12341,job__19_086981__1200_000000__81_0,14547810,-0.64254119,1801.6496788919185,-0.64054119,19.08698102554078,2.009000000002814e-05
3850,0.2,1,-5,1200.0,81.0,12341,job__19_265364__1200_000000__81_0,14547822,-0.63661872,1818.4834459516676,-0.63461872,19.265364031895256,1.967999999996639e-05
3851,0.2,1,-5,1200.0,81.0,12341,job__19_443747__1200_000000__81_0,14547833,-0.63011395,1835.3114738983252,-0.62811395,19.44374700200359,1.921999999998647e-05
3852,0.2,1,-5,1200.0,81.0,12341,job__19_622130__1200_000000__81_0,14547845,-0.62306795,1852.1517440317928,-0.62106795,19.622129990663197,0.01284876
3853,0.2,1,-5,1200.0,83.0,13244,job__16_054470__1200_000000__83_0,14547855,-0.5994289,1515.392331410123,-0.5974289,16.05446993531393,0.0130308599999999
3854,0.2,1,-5,1200.0,83.0,13244,job__16_232853__1200_000000__83_0,14547865,-0.61294876,1532.2341903541003,-0.61094876,16.23285302914787,0.01304052
3855,0.2,1,-5,1200.0,83.0,13244,job__16_411236__1200_000000__83_0,14547874,-0.62460691,1549.076647422904,-0.62260691,16.41123592672458,0.0001856399999999
3856,0.2,1,-5,1200.0,83.0,13244,job__16_589619__1200_000000__83_0,14547890,-0.63452314,1565.914315995292,-0.63252314,16.589619028576752,0.0001911199999999
3857,0.2,1,-5,1200.0,83.0,13244,job__16_768002__1200_000000__83_0,14547900,-0.64280897,1582.7470456656065,-0.64080897,16.768001949930003,0.00019647
3858,0.2,1,-5,1200.0,83.0,13244,job__16_946385__1200_000000__83_0,14547912,-0.64956433,1599.5801006318786,-0.64756433,16.94638496166303,0.0002016799999999
3859,0.2,1,-5,1200.0,83.0,13244,job__17_124768__1200_000000__83_0,14547920,-0.65489905,1616.4318653624514,-0.65289905,17.12476798345421,2.31700000000723e-05
3860,0.2,1,-5,1200.0,83.0,13244,job__17_303151__1200_000000__83_0,14547932,-0.65890184,1633.2559484563308,-0.65690184,17.303151052251525,2.3029999999923945e-05
3861,0.2,1,-5,1200.0,83.0,13244,job__17_481534__1200_000000__83_0,14547955,-0.66166112,1650.0925292110524,-0.65966112,17.481534048080317,2.2859999999957917e-05
3862,0.2,1,-5,1200.0,83.0,13244,job__17_659917__1200_000000__83_0,14547964,-0.66326071,1666.93533256265,-0.66126071,17.65991692225073,2.2599999999983744e-05
3863,0.2,1,-5,1200.0,83.0,13244,job__17_838300__1200_000000__83_0,14547974,-0.66377731,1683.770244863909,-0.66177731,17.83829993611712,2.2369999999938276e-05
3864,0.2,1,-5,1200.0,83.0,13244,job__18_016683__1200_000000__83_0,14547986,-0.66328222,1700.6150944320177,-0.66128222,18.01668287120561,2.2170000000043544e-05
3865,0.2,1,-5,1200.0,83.0,13244,job__18_195066__1200_000000__83_0,14547995,-0.6618438,1717.457541007403,-0.6598438,18.19506603890903,0.04763736
3866,0.2,1,-5,1200.0,83.0,13244,job__18_373449__1200_000000__83_0,14548008,-0.65952403,1734.285796983842,-0.65752403,18.37344896277561,1.12457782
3867,0.2,1,-5,1200.0,83.0,13244,job__18_551832__1200_000000__83_0,14548017,-0.65638129,1751.123857310502,-0.65438129,18.551831923459275,0.04837924
3868,0.2,1,-5,1200.0,83.0,13244,job__18_730215__1200_000000__83_0,14548028,-0.65247008,1767.952347639943,-0.65047008,18.730214899277904,2.1019999999927208e-05
3869,0.2,1,-5,1200.0,83.0,13244,job__18_908598__1200_000000__83_0,14548040,-0.64784089,1784.7942170773383,-0.64584089,18.90859807570966,2.060999999997648e-05
3870,0.2,1,-5,1200.0,83.0,13244,job__19_086981__1200_000000__83_0,14548053,-0.64254248,1801.6532642400052,-0.64054248,19.08698102554078,2.0130000000007087e-05
3871,0.2,1,-5,1200.0,83.0,13244,job__19_265364__1200_000000__83_0,14548063,-0.63662005,1818.4738390344653,-0.63462005,19.265364031895256,1.9740000000045832e-05
3872,0.2,1,-5,1200.0,83.0,13244,job__19_443747__1200_000000__83_0,14548079,-0.63011525,1835.313326465974,-0.62811525,19.44374700200359,1.932999999998408e-05
3873,0.2,1,-5,1200.0,83.0,13244,job__19_622130__1200_000000__83_0,14548088,-0.62306884,1852.13958169738,-0.62106884,19.622129990663197,1.8989999999941e-05
3874,0.2,1,-5,1200.0,85.0,14190,job__16_054470__1200_000000__85_0,14548100,-0.59942743,1515.3993942601262,-0.59742743,16.05446993531393,0.0001743899999999
3875,0.2,1,-5,1200.0,85.0,14190,job__16_232853__1200_000000__85_0,14548111,-0.6129468,1532.2383830653368,-0.6109468,16.23285302914787,0.0001800299999999
3876,0.2,1,-5,1200.0,85.0,14190,job__16_411236__1200_000000__85_0,14548121,-0.62460496,1549.0693018522288,-0.62260496,16.41123592672458,2.3259999999969416e-05
3877,0.2,1,-5,1200.0,85.0,14190,job__16_589619__1200_000000__85_0,14548135,-0.63452035,1565.9084958273968,-0.63252035,16.589619028576752,2.3290000000009137e-05
3878,0.2,1,-5,1200.0,85.0,14190,job__16_768002__1200_000000__85_0,14548148,-0.64280594,1582.7377732546306,-0.64080594,16.768001949930003,0.00019647
3879,0.2,1,-5,1200.0,85.0,14190,job__16_946385__1200_000000__85_0,14548155,-0.64956166,1599.5819206187666,-0.64756166,16.94638496166303,1.6099999999852344e-06
3880,0.2,1,-5,1200.0,85.0,14190,job__17_124768__1200_000000__85_0,14548164,-0.65489659,1616.42948748219,-0.65289659,17.12476798345421,0.0002067799999999
3881,0.2,1,-5,1200.0,85.0,14190,job__17_303151__1200_000000__85_0,14548175,-0.6589,1633.2610999389376,-0.6569,17.303151052251525,2.2909999999987107e-05
3882,0.2,1,-5,1200.0,85.0,14190,job__17_481534__1200_000000__85_0,14548186,-0.66166053,1650.110620801954,-0.65966053,17.481534048080317,0.0002163299999999
3883,0.2,1,-5,1200.0,85.0,14190,job__17_659917__1200_000000__85_0,14548198,-0.66326041,1666.9419694687565,-0.66126041,17.65991692225073,0.00022091
3884,0.2,1,-5,1200.0,85.0,14190,job__17_838300__1200_000000__85_0,14548211,-0.66377749,1683.763857520863,-0.66177749,17.83829993611712,0.01303483
3885,0.2,1,-5,1200.0,85.0,14190,job__18_016683__1200_000000__85_0,14548221,-0.66328351,1700.601068186444,-0.66128351,18.01668287120561,0.04728249
3886,0.2,1,-5,1200.0,85.0,14190,job__18_195066__1200_000000__85_0,14548232,-0.66184491,1717.4561384083045,-0.65984491,18.19506603890903,1.12182352
3887,0.2,1,-5,1200.0,85.0,14190,job__18_373449__1200_000000__85_0,14548246,-0.65952522,1734.286343985345,-0.65752522,18.37344896277561,0.0480049
3888,0.2,1,-5,1200.0,85.0,14190,job__18_551832__1200_000000__85_0,14548256,-0.65638202,1751.1310970893549,-0.65438202,18.551831923459275,0.0483816499999999
3889,0.2,1,-5,1200.0,85.0,14190,job__18_730215__1200_000000__85_0,14548266,-0.65247098,1767.9683468349278,-0.65047098,18.730214899277904,0.0487599899999999
3890,0.2,1,-5,1200.0,85.0,14190,job__18_908598__1200_000000__85_0,14548294,-0.64784203,1784.804179930796,-0.64584203,18.90859807570966,0.0491519599999999
3891,0.2,1,-5,1200.0,85.0,14190,job__19_086981__1200_000000__85_0,14548305,-0.64254307,1801.6382055770405,-0.64054307,19.08698102554078,2.0249999999943924e-05
3892,0.2,1,-5,1200.0,85.0,14190,job__19_265364__1200_000000__85_0,14548317,-0.63662,1818.476175045797,-0.63462,19.265364031895256,1.980000000001425e-05
3893,0.2,1,-5,1200.0,85.0,14190,job__19_443747__1200_000000__85_0,14548329,-0.63011479,1835.3069765927128,-0.62811479,19.44374700200359,1.940000000000275e-05
3894,0.2,1,-5,1200.0,85.0,14190,job__19_622130__1200_000000__85_0,14548387,-0.62306867,1852.1529314064728,-0.62106867,19.622129990663197,1.8920000000033355e-05
3895,0.2,1,-5,1200.0,87.0,15180,job__16_054470__1200_000000__87_0,14548397,-0.59942495,1515.3781668420645,-0.59742495,16.05446993531393,0.013032
3896,0.2,1,-5,1200.0,87.0,15180,job__16_232853__1200_000000__87_0,14548409,-0.61294417,1532.233850111541,-0.61094417,16.23285302914787,0.01304123
3897,0.2,1,-5,1200.0,87.0,15180,job__16_411236__1200_000000__87_0,14548420,-0.6246016,1549.0704628528647,-0.6226016,16.41123592672458,2.312999999998233e-05
3898,0.2,1,-5,1200.0,87.0,15180,job__16_589619__1200_000000__87_0,14548432,-0.63451813,1565.9019731117398,-0.63251813,16.589619028576752,0.00019111
3899,0.2,1,-5,1200.0,87.0,15180,job__16_768002__1200_000000__87_0,14548442,-0.64280348,1582.7445266004863,-0.64080348,16.768001949930003,2.3270000000019664e-05
3900,0.2,1,-5,1200.0,87.0,15180,job__16_946385__1200_000000__87_0,14548452,-0.6495592,1599.6023237555485,-0.6475592,16.94638496166303,2.316000000002205e-05
3901,0.2,1,-5,1200.0,87.0,15180,job__17_124768__1200_000000__87_0,14548462,-0.65489507,1616.4150277219694,-0.65289507,17.12476798345421,2.301999999998472e-05
3902,0.2,1,-5,1200.0,87.0,15180,job__17_303151__1200_000000__87_0,14548473,-0.65889889,1633.2692440277417,-0.65689889,17.303151052251525,2.2920000000037355e-05
3903,0.2,1,-5,1200.0,87.0,15180,job__17_481534__1200_000000__87_0,14548486,-0.66165938,1650.090695106932,-0.65965938,17.481534048080317,2.270999999998136e-05
3904,0.2,1,-5,1200.0,87.0,15180,job__17_659917__1200_000000__87_0,14548499,-0.66325989,1666.9336221702863,-0.66125989,17.65991692225073,2.2569999999944024e-05
3905,0.2,1,-5,1200.0,87.0,15180,job__17_838300__1200_000000__87_0,14548510,-0.66377651,1683.7697246633652,-0.66177651,17.83829993611712,2.2290000000091403e-05
3906,0.2,1,-5,1200.0,87.0,15180,job__18_016683__1200_000000__87_0,14548518,-0.66328279,1700.6122781521117,-0.66128279,18.01668287120561,0.00022948
3907,0.2,1,-5,1200.0,87.0,15180,job__18_195066__1200_000000__87_0,14548528,-0.66184446,1717.460653937795,-0.65984446,18.19506603890903,1.12182213
3908,0.2,1,-5,1200.0,87.0,15180,job__18_373449__1200_000000__87_0,14548542,-0.659525,1734.286988821615,-0.657525,18.37344896277561,0.0480087799999999
3909,0.2,1,-5,1200.0,87.0,15180,job__18_551832__1200_000000__87_0,14548556,-0.65638271,1751.1228544137232,-0.65438271,18.551831923459275,0.0483836799999999
3910,0.2,1,-5,1200.0,87.0,15180,job__18_730215__1200_000000__87_0,14548565,-0.65247188,1767.9576721746143,-0.65047188,18.730214899277904,0.04876678
3911,0.2,1,-5,1200.0,87.0,15180,job__18_908598__1200_000000__87_0,14548576,-0.64784329,1784.7978080585813,-0.64584329,18.90859807570966,2.0660000000005677e-05
3912,0.2,1,-5,1200.0,87.0,15180,job__19_086981__1200_000000__87_0,14548586,-0.64254432,1801.6230131070015,-0.64054432,19.08698102554078,2.0249999999943924e-05
3913,0.2,1,-5,1200.0,87.0,15180,job__19_265364__1200_000000__87_0,14548600,-0.63662142,1818.479807988726,-0.63462142,19.265364031895256,1.9789999999964003e-05
3914,0.2,1,-5,1200.0,87.0,15180,job__19_443747__1200_000000__87_0,14548609,-0.63011639,1835.315035770528,-0.62811639,19.44374700200359,1.9319999999933835e-05
3915,0.2,1,-5,1200.0,87.0,15180,job__19_622130__1200_000000__87_0,14548626,-0.62307009,1852.1572247962424,-0.62107009,19.622129990663197,0.01284898
3916,0.2,1,-5,1200.0,89.0,16215,job__16_054470__1200_000000__89_0,14548636,-0.59942358,1515.380300410373,-0.59742358,16.05446993531393,2.3029999999923945e-05
3917,0.2,1,-5,1200.0,89.0,16215,job__16_232853__1200_000000__89_0,14548646,-0.61294266,1532.2284341580978,-0.61094266,16.23285302914787,0.0001800599999999
3918,0.2,1,-5,1200.0,89.0,16215,job__16_411236__1200_000000__89_0,14548656,-0.62460001,1549.0634439244843,-0.62260001,16.41123592672458,0.00018571
