,sigma,Ir_sv_GW,ismear,encut,n_kpts,n_equ_kpts,job_name,job_id,energy_tot,avg. plane waves,energy_tot_wo_kin_corr,volume,el_conv
1658,0.2,1,-5,320.0,61.0,5456,job__13_329696__320_000000__61_0,14569206,-9.22405844,173.27157339160547,-8.91725844,13.329696018884235,4.174000000034539e-05
1659,0.2,1,-5,320.0,61.0,5456,job__13_474584__320_000000__61_0,14569209,-9.25429854,175.15436534335473,-8.94749854,13.47458391231667,0.020306249999999082
1660,0.2,1,-5,320.0,61.0,5456,job__13_619472__320_000000__61_0,14569210,-9.27954875,177.0245659328314,-8.97274875,13.619471999757408,0.02043442000000084
1661,0.2,1,-5,320.0,61.0,5456,job__13_764360__320_000000__61_0,14569213,-9.3004215,178.9075693560254,-8.9936215,13.764359906920996,0.020541939999999315
1662,0.2,1,-5,320.0,61.0,5456,job__13_909248__320_000000__61_0,14569215,-9.31705889,180.79313687048696,-9.01025889,13.909247991834121,5.0859999999985916e-05
1663,0.2,1,-5,320.0,61.0,5456,job__14_054136__320_000000__61_0,14569217,-9.32964617,182.67737387710866,-9.02284617,14.054136029839507,5.389999999927397e-05
1664,0.2,1,-5,320.0,61.0,5456,job__14_199024__320_000000__61_0,14569219,-9.33846211,184.562174807583,-9.03166211,14.199024060447286,0.020746069999999506
1665,0.2,1,-5,320.0,61.0,5456,job__14_343912__320_000000__61_0,14569221,-9.34352916,186.43251637802283,-9.036729159999998,14.343911931818813,6.087000000043474e-05
1666,0.2,1,-5,320.0,61.0,5456,job__14_488800__320_000000__61_0,14569223,-9.34559841,188.3307104999978,-9.038798409999998,14.488799950481377,0.020782610000001256
1667,0.2,1,-5,320.0,61.0,5456,job__14_633688__320_000000__61_0,14569225,-9.34442028,190.222410686357,-9.037620279999999,14.633687975199452,0.020946509999999918
1668,0.2,1,-5,320.0,61.0,5456,job__14_778576__320_000000__61_0,14569232,-9.33992743,192.0872275653028,-9.033127429999999,14.778576068418321,1.0000000116860974e-07
1669,0.2,1,-5,320.0,61.0,5456,job__14_923464__320_000000__61_0,14569234,-9.33302198,193.9829633317326,-9.026221979999999,14.92346402915186,9.99999993922529e-08
1670,0.2,1,-5,320.0,61.0,5456,job__15_068352__320_000000__61_0,14569236,-9.3233023,195.86559667989832,-9.016502299999999,15.068352061095965,0.02084594000000095
1671,0.2,1,-5,320.0,61.0,5456,job__15_213240__320_000000__61_0,14569238,-9.31118052,197.754600605337,-9.00438052,15.213240075089548,0.020776449999999613
1672,0.2,1,-5,320.0,61.0,5456,job__15_358128__320_000000__61_0,14569241,-9.29633168,199.61065904194623,-8.989531679999999,15.358127899215242,0.09155671999999981
1673,0.2,1,-5,320.0,61.0,5456,job__15_503016__320_000000__61_0,14569242,-9.27989944,201.5184046241756,-8.973099439999999,15.50301596788761,9.202000000030353e-05
1674,0.2,1,-5,320.0,61.0,5456,job__15_647904__320_000000__61_0,14569244,-9.26102254,203.39288751040837,-8.95422254,15.647903909171479,0.02046517999999864
1675,0.2,1,-5,320.0,61.0,5456,job__15_792792__320_000000__61_0,14569246,-9.24019737,205.26600464356048,-8.93339737,15.792791934619842,0.02032647999999959
1676,0.2,1,-5,320.0,61.0,5456,job__15_937680__320_000000__61_0,14569247,-9.21787033,207.1670624413497,-8.91107033,15.937679887966002,0.020173579999999802
1677,0.2,1,-5,320.0,63.0,5984,job__13_039920__320_000000__63_0,14569248,-9.14785824,169.50425719964647,-8.841058239999999,13.039920074055445,0.019809410000000582
1678,0.2,1,-5,320.0,63.0,5984,job__13_184808__320_000000__63_0,14569249,-9.18852578,171.37679316288538,-8.88172578,13.184807943523353,0.01999471999999969
1679,0.2,1,-5,320.0,63.0,5984,job__13_329696__320_000000__63_0,14569250,-9.22378095,173.25168868252769,-8.91698095,13.329696018884235,3.3099999999564034e-05
1680,0.2,1,-5,320.0,63.0,5984,job__13_474584__320_000000__63_0,14569251,-9.25409171,175.13932580674833,-8.94729171,13.47458391231667,4.339999999913857e-05
1681,0.2,1,-5,320.0,63.0,5984,job__13_619472__320_000000__63_0,14569253,-9.27947948,177.02000423920302,-8.972679479999998,13.619471999757408,0.02043374000000142
1682,0.2,1,-5,320.0,63.0,5984,job__13_764360__320_000000__63_0,14569255,-9.30044056,178.90969697696832,-8.99364056,13.764359906920996,0.02054095999999994
1683,0.2,1,-5,320.0,63.0,5984,job__13_909248__320_000000__63_0,14569257,-9.31723143,180.80746019748287,-9.010431429999999,13.909247991834121,0.020626440000000912
1684,0.2,1,-5,320.0,63.0,5984,job__14_054136__320_000000__63_0,14569259,-9.32962853,182.6765728043128,-9.02282853,14.054136029839507,0.02069521999999857
1685,0.2,1,-5,320.0,63.0,5984,job__14_199024__320_000000__63_0,14569260,-9.33858863,184.57260035113399,-9.03178863,14.199024060447286,5.7149999999950296e-05
1686,0.2,1,-5,320.0,63.0,5984,job__14_343912__320_000000__63_0,14569262,-9.34382002,186.45577431442888,-9.03702002,14.343911931818813,0.02076962999999843
1687,0.2,1,-5,320.0,63.0,5984,job__14_488800__320_000000__63_0,14569265,-9.34553562,188.32678256487782,-9.038735619999999,14.488799950481377,0.020779430000001042
1688,0.2,1,-5,320.0,63.0,5984,job__14_633688__320_000000__63_0,14569268,-9.34417527,190.2034937431763,-9.037375269999998,14.633687975199452,2.644000000096014e-05
1689,0.2,1,-5,320.0,63.0,5984,job__14_778576__320_000000__63_0,14569270,-9.33997706,192.09245061928357,-9.03317706,14.778576068418321,6.143999999963512e-05
1690,0.2,1,-5,320.0,63.0,5984,job__14_923464__320_000000__63_0,14569272,-9.33294881,193.97816810439636,-9.026148809999999,14.92346402915186,6.66100000010772e-05
1691,0.2,1,-5,320.0,63.0,5984,job__15_068352__320_000000__63_0,14569274,-9.323317,195.86748491283637,-9.016516999999999,15.068352061095965,1.2111167400000014
1692,0.2,1,-5,320.0,63.0,5984,job__15_213240__320_000000__63_0,14569276,-9.3111318,197.75093882350117,-9.0043318,15.213240075089548,0.02077279000000054
1693,0.2,1,-5,320.0,63.0,5984,job__15_358128__320_000000__63_0,14569278,-9.29664355,199.63718420936863,-8.98984355,15.358127899215242,1.6999999985500835e-07
1694,0.2,1,-5,320.0,63.0,5984,job__15_503016__320_000000__63_0,14569280,-9.27961945,201.49558682967603,-8.97281945,15.50301596788761,0.020587969999999345
1695,0.2,1,-5,320.0,63.0,5984,job__15_647904__320_000000__63_0,14569282,-9.26093682,203.3866793042908,-8.954136819999999,15.647903909171479,0.020468970000001363
1696,0.2,1,-5,320.0,63.0,5984,job__15_792792__320_000000__63_0,14569284,-9.24026185,205.2730926585802,-8.933461849999999,15.792791934619842,0.020328730000001016
1697,0.2,1,-5,320.0,63.0,5984,job__15_937680__320_000000__63_0,14569286,-9.21778859,207.1608897527265,-8.910988589999999,15.937679887966002,0.020175789999999694
1698,0.2,1,-5,320.0,65.0,6545,job__13_039920__320_000000__65_0,14569288,-9.14783858,169.4992771961766,-8.84103858,13.039920074055445,0.01980346999999938
1699,0.2,1,-5,320.0,65.0,6545,job__13_184808__320_000000__65_0,14569290,-9.18859199,171.3780573509331,-8.88179199,13.184807943523353,3.985999999933654e-05
1700,0.2,1,-5,320.0,65.0,6545,job__13_329696__320_000000__65_0,14569291,-9.22403937,173.26721529358215,-8.917239369999999,13.329696018884235,0.020152040000001037
1701,0.2,1,-5,320.0,65.0,6545,job__13_474584__320_000000__65_0,14569294,-9.25406387,175.13401547564862,-8.947263869999999,13.47458391231667,3.344000000105041e-05
1702,0.2,1,-5,320.0,65.0,6545,job__13_619472__320_000000__65_0,14569296,-9.27967141,177.03084205735092,-8.97287141,13.619471999757408,0.020425879999999452
1703,0.2,1,-5,320.0,65.0,6545,job__13_764360__320_000000__65_0,14569298,-9.30039281,178.90265270823852,-8.993592809999999,13.764359906920996,0.020535150000000613
1704,0.2,1,-5,320.0,65.0,6545,job__13_909248__320_000000__65_0,14569300,-9.31710768,180.7946873008648,-9.010307679999999,13.909247991834121,0.020622620000001035
1705,0.2,1,-5,320.0,65.0,6545,job__14_054136__320_000000__65_0,14569302,-9.32958002,182.6691634046427,-9.022780019999999,14.054136029839507,5.398000000056413e-05
1706,0.2,1,-5,320.0,65.0,6545,job__14_199024__320_000000__65_0,14569304,-9.33852914,184.5644824761038,-9.03172914,14.199024060447286,5.732999999885635e-05
1707,0.2,1,-5,320.0,65.0,6545,job__14_343912__320_000000__65_0,14569306,-9.34372858,186.44531634046427,-9.03692858,14.343911931818813,4.899999996865745e-07
1708,0.2,1,-5,320.0,65.0,6545,job__14_488800__320_000000__65_0,14569308,-9.34569364,188.3361492944925,-9.03889364,14.488799950481377,0.020771849999999148
1709,0.2,1,-5,320.0,65.0,6545,job__14_633688__320_000000__65_0,14569310,-9.34435325,190.21482020937643,-9.037553249999998,14.633687975199452,0.02093543000000153
1710,0.2,1,-5,320.0,65.0,6545,job__14_778576__320_000000__65_0,14569312,-9.34005645,192.09534820209376,-9.03325645,14.778576068418321,1.1800304399999995
1711,0.2,1,-5,320.0,65.0,6545,job__14_923464__320_000000__65_0,14569320,-9.33297678,193.97757305416476,-9.026176779999998,14.92346402915186,0.020885820000000166
1712,0.2,1,-5,320.0,65.0,6545,job__15_068352__320_000000__65_0,14569322,-9.32319952,195.85486754665453,-9.016399519999998,15.068352061095965,0.02083362000000122
1713,0.2,1,-5,320.0,65.0,6545,job__15_213240__320_000000__65_0,14569325,-9.31107688,197.7434574419663,-9.004276879999999,15.213240075089548,7.875000000012733e-05
1714,0.2,1,-5,320.0,65.0,6545,job__15_358128__320_000000__65_0,14569327,-9.29669239,199.63861629494767,-8.98989239,15.358127899215242,0.020676739999998972
1715,0.2,1,-5,320.0,65.0,6545,job__15_503016__320_000000__65_0,14569328,-9.27987697,201.51416294947657,-8.97307697,15.50301596788761,1.2549833699999997
1716,0.2,1,-5,320.0,65.0,6545,job__15_647904__320_000000__65_0,14569330,-9.26098082,203.3873281747838,-8.95418082,15.647903909171479,1.2689345000000003
1717,0.2,1,-5,320.0,65.0,6545,job__15_792792__320_000000__65_0,14569338,-9.24036554,205.27947928994084,-8.93356554,15.792791934619842,0.08861654999999935
1718,0.2,1,-5,320.0,65.0,6545,job__15_937680__320_000000__65_0,14569340,-9.21778606,207.1577278106509,-8.910986059999999,15.937679887966002,0.020164870000000334
1719,0.2,1,-5,320.0,67.0,7140,job__13_039920__320_000000__67_0,14569343,-9.14773925,169.4954798296333,-8.84093925,13.039920074055445,3.7789999998594226e-05
1720,0.2,1,-5,320.0,67.0,7140,job__13_184808__320_000000__67_0,14569344,-9.18860752,171.38224781638698,-8.881807519999999,13.184807943523353,3.9570000000210825e-05
1721,0.2,1,-5,320.0,67.0,7140,job__13_329696__320_000000__67_0,14569347,-9.22392574,173.2620934090962,-8.91712574,13.329696018884235,0.020147769999999454
1722,0.2,1,-5,320.0,67.0,7140,job__13_474584__320_000000__67_0,14569349,-9.25418455,175.14574931091923,-8.947384549999999,13.47458391231667,0.020292749999999415
1723,0.2,1,-5,320.0,67.0,7140,job__13_619472__320_000000__67_0,14569351,-9.27964319,177.0319321193099,-8.972843189999999,13.619471999757408,0.020420050000000245
1724,0.2,1,-5,320.0,67.0,7140,job__13_764360__320_000000__67_0,14569353,-9.30044772,178.909383800534,-8.993647719999998,13.764359906920996,0.020528130000000644
1725,0.2,1,-5,320.0,67.0,7140,job__13_909248__320_000000__67_0,14569354,-9.31701441,180.78984782037685,-9.01021441,13.909247991834121,0.020615359999998972
1726,0.2,1,-5,320.0,67.0,7140,job__14_054136__320_000000__67_0,14569357,-9.32982935,182.69117876866503,-9.02302935,14.054136029839507,5.394999999985828e-05
1727,0.2,1,-5,320.0,67.0,7140,job__14_199024__320_000000__67_0,14569359,-9.33848525,184.5634569411796,-9.031685249999999,14.199024060447286,3.380999999968992e-05
1728,0.2,1,-5,320.0,67.0,7140,job__14_343912__320_000000__67_0,14569361,-9.34373308,186.44866888546795,-9.036933079999999,14.343911931818813,0.020756520000000833
1729,0.2,1,-5,320.0,67.0,7140,job__14_488800__320_000000__67_0,14569363,-9.34558551,188.33001067285537,-9.038785509999999,14.488799950481377,3.391000000085853e-05
1730,0.2,1,-5,320.0,67.0,7140,job__14_633688__320_000000__67_0,14569365,-9.3442991,190.21312794459425,-9.0374991,14.633687975199452,1.1640247399999986
1731,0.2,1,-5,320.0,67.0,7140,job__14_778576__320_000000__67_0,14569367,-9.34012984,192.10377938775713,-9.033329839999999,14.778576068418321,0.0948301400000009
1732,0.2,1,-5,320.0,67.0,7140,job__14_923464__320_000000__67_0,14569369,-9.33296327,193.9789169545456,-9.02616327,14.92346402915186,0.020885629999998656
1733,0.2,1,-5,320.0,67.0,7140,job__15_068352__320_000000__67_0,14569371,-9.32324981,195.86153549472508,-9.01644981,15.068352061095965,1.6000000080396148e-07
1734,0.2,1,-5,320.0,67.0,7140,job__15_213240__320_000000__67_0,14569373,-9.3110645,197.7451647975316,-9.0042645,15.213240075089548,0.02076757999999934
1735,0.2,1,-5,320.0,67.0,7140,job__15_358128__320_000000__67_0,14569375,-9.29654657,199.6287608515675,-8.98974657,15.358127899215242,0.0206835200000004
1736,0.2,1,-5,320.0,67.0,7140,job__15_503016__320_000000__67_0,14569377,-9.27980186,201.50994304485593,-8.973001859999998,15.50301596788761,0.020580890000001517
1737,0.2,1,-5,320.0,67.0,7140,job__15_647904__320_000000__67_0,14569379,-9.2610705,203.3976286976789,-8.9542705,15.647903909171479,9.986999999966883e-05
1738,0.2,1,-5,320.0,67.0,7140,job__15_792792__320_000000__67_0,14569380,-9.240358,205.28091886302505,-8.933558,15.792791934619842,2.4759999998735793e-05
1739,0.2,1,-5,320.0,67.0,7140,job__15_937680__320_000000__67_0,14569382,-9.21776386,207.1582308994125,-8.910963859999999,15.937679887966002,0.020172220000000962
1740,0.2,1,-5,320.0,69.0,7770,job__13_039920__320_000000__69_0,14569384,-9.14782654,169.50245198761678,-8.84102654,13.039920074055445,3.1999999983156613e-07
1741,0.2,1,-5,320.0,69.0,7770,job__13_184808__320_000000__69_0,14569387,-9.18859715,171.38225436746026,-8.881797149999999,13.184807943523353,3.3300000000124896e-05
1742,0.2,1,-5,320.0,69.0,7770,job__13_329696__320_000000__69_0,14569388,-9.22386552,173.2579716233041,-8.91706552,13.329696018884235,0.02015412999999988
1743,0.2,1,-5,320.0,69.0,7770,job__13_474584__320_000000__69_0,14569390,-9.25417687,175.14577987208875,-8.94737687,13.47458391231667,0.020297610000000077
1744,0.2,1,-5,320.0,69.0,7770,job__13_619472__320_000000__69_0,14569393,-9.27956119,177.0260814772198,-8.97276119,13.619471999757408,7.699999997612395e-07
1745,0.2,1,-5,320.0,69.0,7770,job__13_764360__320_000000__69_0,14569395,-9.30045259,178.91067520220147,-8.99365259,13.764359906920996,0.020532849999998604
1746,0.2,1,-5,320.0,69.0,7770,job__13_909248__320_000000__69_0,14569397,-9.31706473,180.79469664453637,-9.01026473,13.909247991834121,0.020619889999998975
1747,0.2,1,-5,320.0,69.0,7770,job__14_054136__320_000000__69_0,14569399,-9.32959635,182.6741580900371,-9.022796349999998,14.054136029839507,3.3840000000395776e-05
1748,0.2,1,-5,320.0,69.0,7770,job__14_199024__320_000000__69_0,14569401,-9.33855061,184.56982000493136,-9.03175061,14.199024060447286,5.7529999999417214e-05
1749,0.2,1,-5,320.0,69.0,7770,job__14_343912__320_000000__69_0,14569403,-9.34376465,186.45207589441995,-9.03696465,14.343911931818813,0.020764859999999885
1750,0.2,1,-5,320.0,69.0,7770,job__14_488800__320_000000__69_0,14569405,-9.34542851,188.31825307678025,-9.038628509999999,14.488799950481377,6.523999999963337e-05
1751,0.2,1,-5,320.0,69.0,7770,job__14_633688__320_000000__69_0,14569407,-9.34439657,190.2221339445799,-9.03759657,14.633687975199452,0.020940299999999468
1752,0.2,1,-5,320.0,69.0,7770,job__14_778576__320_000000__69_0,14569409,-9.34007297,192.10026209327597,-9.033272969999999,14.778576068418321,6.199999999978445e-05
1753,0.2,1,-5,320.0,69.0,7770,job__14_923464__320_000000__69_0,14569411,-9.33300292,193.98337640673466,-9.02620292,14.92346402915186,1.1957884399999994
1754,0.2,1,-5,320.0,69.0,7770,job__15_068352__320_000000__69_0,14569413,-9.32326668,195.86403721054828,-9.016466679999999,15.068352061095965,7.263000000001796e-05
1755,0.2,1,-5,320.0,69.0,7770,job__15_213240__320_000000__69_0,14569415,-9.31099295,197.74039371828474,-9.004192949999998,15.213240075089548,0.020773840000000376
1756,0.2,1,-5,320.0,69.0,7770,job__15_358128__320_000000__69_0,14569417,-9.29641124,199.61877756773788,-8.989611239999999,15.358127899215242,0.02068782000000091
1757,0.2,1,-5,320.0,69.0,7770,job__15_503016__320_000000__69_0,14569419,-9.2797755,201.50871665616467,-8.972975499999999,15.50301596788761,1.2550441800000005
1758,0.2,1,-5,320.0,69.0,7770,job__15_647904__320_000000__69_0,14569421,-9.26112943,203.4033740323705,-8.95432943,15.647903909171479,0.020460070000000385
1759,0.2,1,-5,320.0,69.0,7770,job__15_792792__320_000000__69_0,14569423,-9.24027885,205.27492701874226,-8.933478849999998,15.792791934619842,0.020324280000000527
1760,0.2,1,-5,320.0,69.0,7770,job__15_937680__320_000000__69_0,14569425,-9.21777732,207.16076271882963,-8.910977319999999,15.937679887966002,0.00011559000000005426
1761,0.2,1,-5,320.0,71.0,8436,job__13_039920__320_000000__71_0,14569433,-9.14782277,169.50014668451095,-8.841022769999999,13.039920074055445,0.01980432000000043
1762,0.2,1,-5,320.0,71.0,8436,job__13_184808__320_000000__71_0,14569435,-9.18852393,171.37462944698544,-8.88172393,13.184807943523353,5.299999994434756e-07
1763,0.2,1,-5,320.0,71.0,8436,job__13_329696__320_000000__71_0,14569437,-9.22392263,173.26019317651594,-8.91712263,13.329696018884235,4.150999999907867e-05
1764,0.2,1,-5,320.0,71.0,8436,job__13_474584__320_000000__71_0,14569439,-9.2541939,175.14504723241254,-8.9473939,13.47458391231667,4.356999999899358e-05
1765,0.2,1,-5,320.0,71.0,8436,job__13_619472__320_000000__71_0,14569441,-9.2796148,177.02801255060615,-8.972814799999998,13.619471999757408,4.571000000019865e-05
1766,0.2,1,-5,320.0,71.0,8436,job__13_764360__320_000000__71_0,14569443,-9.30053172,178.91468270044788,-8.99373172,13.764359906920996,0.020530799999999516
1767,0.2,1,-5,320.0,71.0,8436,job__13_909248__320_000000__71_0,14569445,-9.31705391,180.79141183143295,-9.01025391,13.909247991834121,5.082999999928006e-05
1768,0.2,1,-5,320.0,71.0,8436,job__14_054136__320_000000__71_0,14569447,-9.32975005,182.68373143043942,-9.022950049999999,14.054136029839507,5.3830000000587575e-05
1769,0.2,1,-5,320.0,71.0,8436,job__14_199024__320_000000__71_0,14569449,-9.33856033,184.5686190142242,-9.03176033,14.199024060447286,0.020732640000000302
1770,0.2,1,-5,320.0,71.0,8436,job__14_343912__320_000000__71_0,14569451,-9.34368976,186.4435544031896,-9.03688976,14.343911931818813,0.020761419999999475
1771,0.2,1,-5,320.0,71.0,8436,job__14_488800__320_000000__71_0,14569453,-9.34552634,188.32390454610226,-9.038726339999998,14.488799950481377,0.020771490000001336
1772,0.2,1,-5,320.0,71.0,8436,job__14_633688__320_000000__71_0,14569455,-9.34428332,190.2107926272174,-9.03748332,14.633687975199452,0.020935439999998806
1773,0.2,1,-5,320.0,71.0,8436,job__14_778576__320_000000__71_0,14569457,-9.34004039,192.09492583351727,-9.03324039,14.778576068418321,0.020916839999999937
1774,0.2,1,-5,320.0,71.0,8436,job__14_923464__320_000000__71_0,14569459,-9.33295605,193.97685178717614,-9.026156049999999,14.92346402915186,0.020882059999999925
1775,0.2,1,-5,320.0,71.0,8436,job__15_068352__320_000000__71_0,14569461,-9.32317272,195.8541173643727,-9.01637272,15.068352061095965,0.020832020000000284
1776,0.2,1,-5,320.0,71.0,8436,job__15_213240__320_000000__71_0,14569463,-9.31102034,197.73998284489718,-9.00422034,15.213240075089548,0.02076326999999978
1777,0.2,1,-5,320.0,71.0,8436,job__15_358128__320_000000__71_0,14569465,-9.29661408,199.63345356806582,-8.989814079999999,15.358127899215242,1.2407187999999998
1778,0.2,1,-5,320.0,71.0,8436,job__15_503016__320_000000__71_0,14569467,-9.27984231,201.51204349684699,-8.973042309999999,15.50301596788761,1.2550123400000004
1779,0.2,1,-5,320.0,71.0,8436,job__15_647904__320_000000__71_0,14569469,-9.26105122,203.39450589671733,-8.95425122,15.647903909171479,0.02045360999999879
1780,0.2,1,-5,320.0,71.0,8436,job__15_792792__320_000000__71_0,14569471,-9.24045091,205.2869931351649,-8.933650909999999,15.792791934619842,0.02031490000000069
1781,0.2,1,-5,320.0,71.0,8436,job__15_937680__320_000000__71_0,14569473,-9.21783174,207.16291200885135,-8.911031739999999,15.937679887966002,0.02016368000000135
1782,0.2,1,-5,320.0,73.0,9139,job__13_039920__320_000000__73_0,14569475,-9.1477245,169.49323294354744,-8.8409245,13.039920074055445,3.300999999922283e-05
1783,0.2,1,-5,320.0,73.0,9139,job__13_184808__320_000000__73_0,14569477,-9.18850432,171.37422529092558,-8.881704319999999,13.184807943523353,0.019975950000000964
1784,0.2,1,-5,320.0,73.0,9139,job__13_329696__320_000000__73_0,14569479,-9.22396378,173.2637005580733,-8.91716378,13.329696018884235,0.020139370000000767
1785,0.2,1,-5,320.0,73.0,9139,job__13_474584__320_000000__73_0,14569481,-9.25410688,175.13889367302716,-8.94730688,13.47458391231667,0.02028512000000049
1786,0.2,1,-5,320.0,73.0,9139,job__13_619472__320_000000__73_0,14569483,-9.27968839,177.03433783099453,-8.97288839,13.619471999757408,0.020411010000000118
1787,0.2,1,-5,320.0,73.0,9139,job__13_764360__320_000000__73_0,14569485,-9.30057037,178.91796245408298,-8.99377037,13.764359906920996,4.848999999929049e-05
1788,0.2,1,-5,320.0,73.0,9139,job__13_909248__320_000000__73_0,14569487,-9.31722673,180.80503165671422,-9.010426729999999,13.909247991834121,8.500000010513986e-07
1789,0.2,1,-5,320.0,73.0,9139,job__14_054136__320_000000__73_0,14569489,-9.32962465,182.67465689160113,-9.022824649999999,14.054136029839507,5.419000000017604e-05
1790,0.2,1,-5,320.0,73.0,9139,job__14_199024__320_000000__73_0,14569491,-9.33859182,184.57110357645038,-9.031791819999999,14.199024060447286,0.020720510000000303
1791,0.2,1,-5,320.0,73.0,9139,job__14_343912__320_000000__73_0,14569493,-9.34369119,186.4441374027356,-9.036891189999999,14.343911931818813,0.020750360000000967
1792,0.2,1,-5,320.0,73.0,9139,job__14_488800__320_000000__73_0,14569495,-9.34561629,188.33180298033247,-9.03881629,14.488799950481377,6.529999999926872e-05
1793,0.2,1,-5,320.0,73.0,9139,job__14_633688__320_000000__73_0,14569497,-9.34433575,190.21524766269854,-9.03753575,14.633687975199452,0.020924239999999372
1794,0.2,1,-5,320.0,73.0,9139,job__14_778576__320_000000__73_0,14569499,-9.33999723,192.09176719783454,-9.033197229999999,14.778576068418321,1.1000000021965661e-07
1795,0.2,1,-5,320.0,73.0,9139,job__14_923464__320_000000__73_0,14569501,-9.33298906,193.97997773876205,-9.026189059999998,14.92346402915186,0.02087297000000099
1796,0.2,1,-5,320.0,73.0,9139,job__15_068352__320_000000__73_0,14569503,-9.32329924,195.86450206546243,-9.01649924,15.068352061095965,7.274999999928866e-05
1797,0.2,1,-5,320.0,73.0,9139,job__15_213240__320_000000__73_0,14569505,-9.31104043,197.74189559839286,-9.00424043,15.213240075089548,1.2260772299999996
1798,0.2,1,-5,320.0,73.0,9139,job__15_358128__320_000000__73_0,14569507,-9.29647222,199.62193168936062,-8.98967222,15.358127899215242,2.553000000027339e-05
1799,0.2,1,-5,320.0,73.0,9139,job__15_503016__320_000000__73_0,14569509,-9.27981556,201.5100651128357,-8.973015559999999,15.50301596788761,0.020569010000000887
1800,0.2,1,-5,320.0,73.0,9139,job__15_647904__320_000000__73_0,14569511,-9.26104242,203.39417300529283,-8.95424242,15.647903909171479,0.08965717999999967
1801,0.2,1,-5,320.0,73.0,9139,job__15_792792__320_000000__73_0,14569513,-9.24034083,205.2785688029058,-8.933540829999998,15.792791934619842,0.0001077700000013948
1802,0.2,1,-5,320.0,73.0,9139,job__15_937680__320_000000__73_0,14569515,-9.21784033,207.1634941403589,-8.911040329999999,15.937679887966002,0.020157649999999805
1803,0.2,1,-5,320.0,75.0,9880,job__13_039920__320_000000__75_0,14569517,-9.14771172,169.49272888888888,-8.84091172,13.039920074055445,0.019795629999999065
1804,0.2,1,-5,320.0,75.0,9880,job__13_184808__320_000000__75_0,14569519,-9.18859889,171.38144474074073,-8.881798889999999,13.184807943523353,0.019977850000000075
1805,0.2,1,-5,320.0,75.0,9880,job__13_329696__320_000000__75_0,14569521,-9.22395168,173.2631205925926,-8.91715168,13.329696018884235,4.1689999999761085e-05
1806,0.2,1,-5,320.0,75.0,9880,job__13_474584__320_000000__75_0,14569523,-9.25413236,175.14148266666666,-8.947332359999999,13.47458391231667,0.02028901999999988
1807,0.2,1,-5,320.0,75.0,9880,job__13_619472__320_000000__75_0,14569525,-9.27961827,177.0296011851852,-8.97281827,13.619471999757408,0.020417329999999012
1808,0.2,1,-5,320.0,75.0,9880,job__13_764360__320_000000__75_0,14569527,-9.30046105,178.9102957037037,-8.993661049999998,13.764359906920996,0.02052483000000116
1809,0.2,1,-5,320.0,75.0,9880,job__13_909248__320_000000__75_0,14569529,-9.31707336,180.79441777777777,-9.01027336,13.909247991834121,3.3759999999105617e-05
1810,0.2,1,-5,320.0,75.0,9880,job__14_054136__320_000000__75_0,14569531,-9.32963764,182.67668622222223,-9.022837639999999,14.054136029839507,0.02068041000000065
1811,0.2,1,-5,320.0,75.0,9880,job__14_199024__320_000000__75_0,14569533,-9.33849058,184.56412207407408,-9.03169058,14.199024060447286,5.737000000038961e-05
1812,0.2,1,-5,320.0,75.0,9880,job__14_343912__320_000000__75_0,14569534,-9.34382754,186.45606637037037,-9.037027539999999,14.343911931818813,3.395000000061543e-05
1813,0.2,1,-5,320.0,75.0,9880,job__14_488800__320_000000__75_0,14569536,-9.34551467,188.324672,-9.03871467,14.488799950481377,0.020767100000000482
1814,0.2,1,-5,320.0,75.0,9880,job__14_633688__320_000000__75_0,14569538,-9.34431415,190.21429807407407,-9.03751415,14.633687975199452,5.7149999999950296e-05
1815,0.2,1,-5,320.0,75.0,9880,job__14_778576__320_000000__75_0,14569540,-9.34000048,192.09308681481482,-9.03320048,14.778576068418321,0.09482732999999932
1816,0.2,1,-5,320.0,75.0,9880,job__14_923464__320_000000__75_0,14569542,-9.33291187,193.97460148148147,-9.02611187,14.92346402915186,0.020881380000000505
1817,0.2,1,-5,320.0,75.0,9880,job__15_068352__320_000000__75_0,14569544,-9.32325928,195.86232177777777,-9.01645928,15.068352061095965,0.020829980000000248
1818,0.2,1,-5,320.0,75.0,9880,job__15_213240__320_000000__75_0,14569546,-9.3109734,197.7374411851852,-9.004173399999999,15.213240075089548,0.020761710000000377
1819,0.2,1,-5,320.0,75.0,9880,job__15_358128__320_000000__75_0,14569548,-9.29665282,199.63789037037037,-8.98985282,15.358127899215242,1.2407339400000001
1820,0.2,1,-5,320.0,75.0,9880,job__15_503016__320_000000__75_0,14569550,-9.27978565,201.50917925925927,-8.97298565,15.50301596788761,0.020573929999999407
1821,0.2,1,-5,320.0,75.0,9880,job__15_647904__320_000000__75_0,14569551,-9.26103365,203.3940551111111,-8.954233649999999,15.647903909171479,0.020451380000000796
1822,0.2,1,-5,320.0,75.0,9880,job__15_792792__320_000000__75_0,14569552,-9.24029679,205.27581629629628,-8.93349679,15.792791934619842,2.4789999999441648e-05
1823,0.2,1,-5,320.0,75.0,9880,job__15_937680__320_000000__75_0,14569553,-9.21764429,207.14857481481482,-8.91084429,15.937679887966002,0.02016372999999838
